;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
19.01.2021 09:30:00,994;2;172.660;35,7;23,9
19.01.2021 09:30:01,002;2;172.660;35,9;23,9
19.01.2021 09:30:01,007;2;172.560;35,9;23,9
19.01.2021 09:34:33,574;2;172.560;35,9;23,9
19.01.2021 09:34:33,584;2;172.560;35,9;23,9
19.01.2021 09:34:33,589;2;172.160;35,9;23,9
19.01.2021 09:39:06,155;2;172.160;35,9;23,9
19.01.2021 09:39:06,159;2;172.160;36;23,9
19.01.2021 09:39:06,164;2;172.400;36;23,9
19.01.2021 09:43:38,739;2;172.400;36;23,9
19.01.2021 09:43:38,746;2;172.400;36;23,9
19.01.2021 09:43:38,749;2;172.100;36;23,9
19.01.2021 09:48:11,318;2;172.100;36;23,9
19.01.2021 09:48:11,325;2;172.100;35,8;23,9
19.01.2021 09:48:11,330;2;166.980;35,8;23,9
19.01.2021 09:52:43,951;2;166.980;35,8;23,9
19.01.2021 09:52:43,961;2;166.980;35,8;23,9
19.01.2021 09:52:43,967;2;159.220;35,8;23,9
19.01.2021 09:57:16,529;2;159.220;35,8;23,9
19.01.2021 09:57:16,532;2;159.220;35,7;23,9
19.01.2021 09:57:16,543;2;153.880;35,7;23,9
19.01.2021 10:01:49,105;2;153.880;35,7;23,9
19.01.2021 10:01:49,109;2;153.880;35,8;23,9
19.01.2021 10:01:49,114;2;151.320;35,8;23,9
19.01.2021 10:06:21,665;2;151.320;35,8;23,9
19.01.2021 10:06:21,667;2;151.320;35,8;23,9
19.01.2021 10:06:21,672;2;150.960;35,8;23,9
19.01.2021 10:10:54,204;2;150.960;35,8;23,9
19.01.2021 10:10:54,213;2;150.960;35,7;23,9
19.01.2021 10:10:54,221;2;151.280;35,7;23,9
19.01.2021 10:15:26,773;2;151.280;35,7;24
19.01.2021 10:15:26,776;2;151.280;35,7;24
19.01.2021 10:15:26,782;2;151.020;35,7;24
19.01.2021 10:19:59,340;2;151.020;35,7;24
19.01.2021 10:19:59,344;2;151.020;35,7;24
19.01.2021 10:19:59,348;2;152.080;35,7;24
19.01.2021 10:24:31,916;2;152.080;35,7;24
19.01.2021 10:24:31,919;2;152.080;35,6;24
19.01.2021 10:24:31,924;2;152.700;35,6;24
19.01.2021 10:29:04,491;2;152.700;35,6;24
19.01.2021 10:29:04,496;2;152.700;35,6;24
19.01.2021 10:29:04,502;2;152.880;35,6;24
19.01.2021 10:33:37,074;2;152.880;35,6;24
19.01.2021 10:33:37,082;2;152.880;35,6;24
19.01.2021 10:33:37,087;2;153.500;35,6;24
19.01.2021 10:38:09,641;2;153.500;35,6;24,1
19.01.2021 10:38:09,643;2;153.500;35,8;24,1
19.01.2021 10:38:09,648;2;149.820;35,8;24,1
19.01.2021 10:42:42,223;2;149.820;35,8;24,1
19.01.2021 10:42:42,225;2;149.820;35,6;24,1
19.01.2021 10:42:42,230;2;144.220;35,6;24,1
19.01.2021 10:47:14,805;2;144.220;35,6;24,1
19.01.2021 10:47:14,808;2;144.220;35,5;24,1
19.01.2021 10:47:14,812;2;138.880;35,5;24,1
19.01.2021 10:51:47,384;2;138.880;35,5;24,2
19.01.2021 10:51:47,391;2;138.880;35,6;24,2
19.01.2021 10:51:47,396;2;135.640;35,6;24,2
19.01.2021 10:56:19,970;2;135.640;35,6;24,2
19.01.2021 10:56:19,974;2;135.640;35,6;24,2
19.01.2021 10:56:19,979;2;134.380;35,6;24,2
19.01.2021 11:00:52,643;2;134.380;35,6;24,2
19.01.2021 11:00:52,646;2;134.380;35,6;24,2
19.01.2021 11:00:52,652;2;133.660;35,6;24,2
19.01.2021 11:05:25,260;2;133.660;35,6;24,3
19.01.2021 11:05:25,263;2;133.660;35,5;24,3
19.01.2021 11:05:25,269;2;133.000;35,5;24,3
19.01.2021 11:09:57,873;2;133.000;35,5;24,3
19.01.2021 11:09:57,877;2;133.000;35,6;24,3
19.01.2021 11:09:57,882;2;133.140;35,6;24,3
19.01.2021 11:14:30,478;2;133.140;35,6;24,4
19.01.2021 11:14:30,487;2;133.140;35,5;24,4
19.01.2021 11:14:30,491;2;136.820;35,5;24,4
19.01.2021 11:19:03,060;2;136.820;35,5;24,4
19.01.2021 11:19:03,063;2;136.820;34,9;24,4
19.01.2021 11:19:03,068;2;144.820;34,9;24,4
19.01.2021 11:23:35,640;2;144.820;34,9;23,9
19.01.2021 11:23:35,650;2;144.820;35,1;23,9
19.01.2021 11:23:35,655;2;149.320;35,1;23,9
19.01.2021 11:28:08,240;2;149.320;35,1;24,1
19.01.2021 11:28:08,243;2;149.320;35,2;24,1
19.01.2021 11:28:08,248;2;150.740;35,2;24,1
19.01.2021 11:32:40,839;2;150.740;35,2;24,2
19.01.2021 11:32:40,842;2;150.740;35,3;24,2
19.01.2021 11:32:40,847;2;151.920;35,3;24,2
19.01.2021 11:37:13,442;2;151.920;35,3;24,3
19.01.2021 11:37:13,445;2;151.920;35,2;24,3
19.01.2021 11:37:13,450;2;153.760;35,2;24,3
19.01.2021 11:41:46,041;2;153.760;35,2;24,3
19.01.2021 11:41:46,049;2;153.760;35,1;24,3
19.01.2021 11:41:46,053;2;155.180;35,1;24,3
19.01.2021 11:46:18,653;2;155.180;35,1;24,4
19.01.2021 11:46:18,662;2;155.180;35,1;24,4
19.01.2021 11:46:18,667;2;157.060;35,1;24,4
19.01.2021 11:50:51,263;2;157.060;35,1;24,4
19.01.2021 11:50:51,272;2;157.060;35;24,4
19.01.2021 11:50:51,280;2;157.800;35;24,4
19.01.2021 11:55:23,879;2;157.800;35;24,5
19.01.2021 11:55:23,888;2;157.800;35;24,5
19.01.2021 11:55:23,893;2;158.420;35;24,5
19.01.2021 11:59:56,501;2;158.420;35;24,5
19.01.2021 11:59:56,504;2;158.420;35;24,5
19.01.2021 11:59:56,509;2;159.560;35;24,5
19.01.2021 12:04:29,130;2;159.560;35;24,5
19.01.2021 12:04:29,133;2;159.560;35,2;24,5
19.01.2021 12:04:29,138;2;161.000;35,2;24,5
19.01.2021 12:09:01,805;2;161.000;35,2;24,6
19.01.2021 12:09:01,811;2;161.000;35,2;24,6
19.01.2021 12:09:01,814;2;162.160;35,2;24,6
19.01.2021 12:13:34,434;2;162.160;35,2;24,6
19.01.2021 12:13:34,443;2;162.160;35,5;24,6
19.01.2021 12:13:34,448;2;162.260;35,5;24,6
19.01.2021 12:18:07,064;2;162.260;35,5;24,6
19.01.2021 12:18:07,066;2;162.260;35,6;24,6
19.01.2021 12:18:07,068;2;161.960;35,6;24,6
19.01.2021 12:22:39,706;2;161.960;35,6;24,6
19.01.2021 12:22:39,709;2;161.960;35,9;24,6
19.01.2021 12:22:39,715;2;160.680;35,9;24,6
19.01.2021 12:27:12,393;2;160.680;35,9;24,6
19.01.2021 12:27:12,403;2;160.680;36,1;24,6
19.01.2021 12:27:12,409;2;159.380;36,1;24,6
19.01.2021 12:31:45,069;2;159.380;36,1;24,7
19.01.2021 12:31:45,071;2;159.380;36,4;24,7
19.01.2021 12:31:45,077;2;157.860;36,4;24,7
19.01.2021 12:36:17,738;2;157.860;36,4;24,7
19.01.2021 12:36:17,747;2;157.860;36,3;24,7
19.01.2021 12:36:17,753;2;157.320;36,3;24,7
19.01.2021 12:40:50,418;2;157.320;36,3;24,7
19.01.2021 12:40:50,421;2;157.320;36,2;24,7
19.01.2021 12:40:50,426;2;156.960;36,2;24,7
19.01.2021 12:45:23,090;2;156.960;36,2;24,7
19.01.2021 12:45:23,093;2;156.960;36,1;24,7
19.01.2021 12:45:23,098;2;156.320;36,1;24,7
19.01.2021 12:49:55,771;2;156.320;36,1;24,7
19.01.2021 12:49:55,773;2;156.320;36,2;24,7
19.01.2021 12:49:55,778;2;155.380;36,2;24,7
19.01.2021 12:54:28,449;2;155.380;36,2;24,7
19.01.2021 12:54:28,452;2;155.380;36,1;24,7
19.01.2021 12:54:28,457;2;153.580;36,1;24,7
19.01.2021 12:59:01,131;2;153.580;36,1;24,7
19.01.2021 12:59:01,133;2;153.580;36,1;24,7
19.01.2021 12:59:01,138;2;151.620;36,1;24,7
19.01.2021 13:03:33,812;2;151.620;36,1;24,8
19.01.2021 13:03:33,819;2;151.620;36,1;24,8
19.01.2021 13:03:33,822;2;149.880;36,1;24,8
19.01.2021 13:08:06,494;2;149.880;36,1;24,8
19.01.2021 13:08:06,498;2;149.880;36,1;24,8
19.01.2021 13:08:06,503;2;149.040;36,1;24,8
19.01.2021 13:12:39,169;2;149.040;36,1;24,8
19.01.2021 13:12:39,178;2;149.040;36,1;24,8
19.01.2021 13:12:39,183;2;149.580;36,1;24,8
19.01.2021 13:17:11,898;2;149.580;36,1;24,8
19.01.2021 13:17:11,905;2;149.580;35,8;24,8
19.01.2021 13:17:11,910;2;151.240;35,8;24,8
19.01.2021 13:21:44,573;2;151.240;35,8;24,8
19.01.2021 13:21:44,583;2;151.240;36;24,8
19.01.2021 13:21:44,588;2;150.300;36;24,8
19.01.2021 13:26:17,241;2;150.300;36;24,8
19.01.2021 13:26:17,250;2;150.300;36,1;24,8
19.01.2021 13:26:17,254;2;148.800;36,1;24,8
19.01.2021 13:30:49,921;2;148.800;36,1;24,8
19.01.2021 13:30:49,924;2;148.800;36,1;24,8
19.01.2021 13:30:49,930;2;147.440;36,1;24,8
19.01.2021 13:35:22,592;2;147.440;36,1;24,8
19.01.2021 13:35:22,594;2;147.440;36,2;24,8
19.01.2021 13:35:22,599;2;150.240;36,2;24,8
19.01.2021 13:39:55,159;2;150.240;36,2;24,5
19.01.2021 13:39:55,168;2;150.240;35,9;24,5
19.01.2021 13:39:55,173;2;152.960;35,9;24,5
19.01.2021 13:44:27,828;2;152.960;35,9;24,6
19.01.2021 13:44:27,831;2;152.960;36,3;24,6
19.01.2021 13:44:27,835;2;152.480;36,3;24,6
19.01.2021 13:49:00,502;2;152.480;36,3;24,7
19.01.2021 13:49:00,506;2;152.480;36,4;24,7
19.01.2021 13:49:00,511;2;150.640;36,4;24,7
19.01.2021 13:53:33,159;2;150.640;36,4;24,7
19.01.2021 13:53:33,169;2;150.640;37,2;24,7
19.01.2021 13:53:33,173;2;149.020;37,2;24,7
19.01.2021 13:58:05,830;2;149.020;37,2;24,8
19.01.2021 13:58:05,840;2;149.020;37;24,8
19.01.2021 13:58:05,844;2;148.480;37;24,8
19.01.2021 14:02:38,504;2;148.480;37;24,8
19.01.2021 14:02:38,508;2;148.480;36,9;24,8
19.01.2021 14:02:38,514;2;147.520;36,9;24,8
19.01.2021 14:07:11,160;2;147.520;36,9;24,8
19.01.2021 14:07:11,163;2;147.520;36,8;24,8
19.01.2021 14:07:11,169;2;146.500;36,8;24,8
19.01.2021 14:11:43,830;2;146.500;36,8;24,8
19.01.2021 14:11:43,833;2;146.500;36,8;24,8
19.01.2021 14:11:43,838;2;145.640;36,8;24,8
19.01.2021 14:16:16,474;2;145.640;36,8;24,8
19.01.2021 14:16:16,477;2;145.640;36,7;24,8
19.01.2021 14:16:16,482;2;145.060;36,7;24,8
19.01.2021 14:20:49,076;2;145.060;36,7;24,8
19.01.2021 14:20:49,079;2;145.060;36,7;24,8
19.01.2021 14:20:49,084;2;144.260;36,7;24,8
19.01.2021 14:25:21,839;2;144.260;36,7;24,8
19.01.2021 14:25:21,842;2;144.260;36,8;24,8
19.01.2021 14:25:21,846;2;144.640;36,8;24,8
19.01.2021 14:29:54,539;2;144.640;36,8;24,8
19.01.2021 14:29:54,548;2;144.640;36,6;24,8
19.01.2021 14:29:54,553;2;144.340;36,6;24,8
19.01.2021 14:34:27,246;2;144.340;36,6;24,8
19.01.2021 14:34:27,249;2;144.340;36,5;24,8
19.01.2021 14:34:27,254;2;143.260;36,5;24,8
19.01.2021 14:38:59,953;2;143.260;36,5;24,8
19.01.2021 14:38:59,962;2;143.260;36,7;24,8
19.01.2021 14:38:59,967;2;141.500;36,7;24,8
19.01.2021 14:43:32,665;2;141.500;36,7;24,9
19.01.2021 14:43:32,674;2;141.500;36,8;24,9
19.01.2021 14:43:32,679;2;140.140;36,8;24,9
19.01.2021 14:48:05,375;2;140.140;36,8;24,9
19.01.2021 14:48:05,377;2;140.140;36,9;24,9
19.01.2021 14:48:05,382;2;138.520;36,9;24,9
19.01.2021 14:52:37,997;2;138.520;36,9;24,9
19.01.2021 14:52:38,006;2;138.520;37;24,9
19.01.2021 14:52:38,010;2;136.600;37;24,9
19.01.2021 14:57:10,714;2;136.600;37;24,9
19.01.2021 14:57:10,718;2;136.600;37,3;24,9
19.01.2021 14:57:10,722;2;135.060;37,3;24,9
19.01.2021 15:01:43,429;2;135.060;37,3;24,9
19.01.2021 15:01:43,432;2;135.060;37,5;24,9
19.01.2021 15:01:43,437;2;133.480;37,5;24,9
19.01.2021 15:06:16,134;2;133.480;37,5;24,9
19.01.2021 15:06:16,144;2;133.480;37,8;24,9
19.01.2021 15:06:16,149;2;131.540;37,8;24,9
19.01.2021 15:10:48,846;2;131.540;37,8;24,9
19.01.2021 15:10:48,855;2;131.540;38,1;24,9
19.01.2021 15:10:48,860;2;129.120;38,1;24,9
19.01.2021 15:15:21,558;2;129.120;38,1;24,9
19.01.2021 15:15:21,561;2;129.120;38,3;24,9
19.01.2021 15:15:21,566;2;126.380;38,3;24,9
19.01.2021 15:19:54,264;2;126.380;38,3;24,9
19.01.2021 15:19:54,275;2;126.380;38,3;24,9
19.01.2021 15:19:54,280;2;122.840;38,3;24,9
19.01.2021 15:24:26,975;2;122.840;38,3;24,9
19.01.2021 15:24:26,978;2;122.840;38,3;24,9
19.01.2021 15:24:26,982;2;120.320;38,3;24,9
19.01.2021 15:28:59,675;2;120.320;38,3;24,9
19.01.2021 15:28:59,683;2;120.320;38,3;24,9
19.01.2021 15:28:59,688;2;118.380;38,3;24,9
19.01.2021 15:33:32,434;2;118.380;38,3;24,9
19.01.2021 15:33:32,444;2;118.380;38,2;24,9
19.01.2021 15:33:32,449;2;115.060;38,2;24,9
19.01.2021 15:38:05,146;2;115.060;38,2;24,9
19.01.2021 15:38:05,149;2;115.060;38,3;24,9
19.01.2021 15:38:05,154;2;111.180;38,3;24,9
19.01.2021 15:42:37,857;2;111.180;38,3;24,9
19.01.2021 15:42:37,865;2;111.180;38,2;24,9
19.01.2021 15:42:37,869;2;109.940;38,2;24,9
19.01.2021 15:47:10,571;2;109.940;38,2;24,9
19.01.2021 15:47:10,575;2;109.940;38,1;24,9
19.01.2021 15:47:10,579;2;110.080;38,1;24,9
19.01.2021 15:51:43,285;2;110.080;38,1;24,9
19.01.2021 15:51:43,293;2;110.080;38,1;24,9
19.01.2021 15:51:43,298;2;110.060;38,1;24,9
19.01.2021 15:56:16,001;2;110.060;38,1;24,9
19.01.2021 15:56:16,004;2;110.060;38,2;24,9
19.01.2021 15:56:16,009;2;109.640;38,2;24,9
19.01.2021 16:00:48,716;2;109.640;38,2;24,9
19.01.2021 16:00:48,719;2;109.640;38,3;24,9
19.01.2021 16:00:48,724;2;109.800;38,3;24,9
19.01.2021 16:05:21,423;2;109.800;38,3;24,9
19.01.2021 16:05:21,431;2;109.800;38,3;24,9
19.01.2021 16:05:21,436;2;110.060;38,3;24,9
19.01.2021 16:09:54,129;2;110.060;38,3;24,9
19.01.2021 16:09:54,138;2;110.060;38,4;24,9
19.01.2021 16:09:54,144;2;110.420;38,4;24,9
19.01.2021 16:14:26,833;2;110.420;38,4;24,9
19.01.2021 16:14:26,840;2;110.420;38,4;24,9
19.01.2021 16:14:26,845;2;110.420;38,4;24,9
19.01.2021 16:18:59,547;2;110.420;38,4;24,9
19.01.2021 16:18:59,555;2;110.420;38,4;24,9
19.01.2021 16:18:59,559;2;111.060;38,4;24,9
19.01.2021 16:23:32,252;2;111.060;38,4;24,9
19.01.2021 16:23:32,254;2;111.060;38,4;24,9
19.01.2021 16:23:32,259;2;111.340;38,4;24,9
19.01.2021 16:28:04,968;2;111.340;38,4;24,9
19.01.2021 16:28:04,979;2;111.340;38,4;24,9
19.01.2021 16:28:04,985;2;111.520;38,4;24,9
19.01.2021 16:32:37,681;2;111.520;38,4;24,9
19.01.2021 16:32:37,684;2;111.520;38,5;24,9
19.01.2021 16:32:37,689;2;112.140;38,5;24,9
19.01.2021 16:37:10,394;2;112.140;38,5;24,9
19.01.2021 16:37:10,402;2;112.140;38,4;24,9
19.01.2021 16:37:10,407;2;112.460;38,4;24,9
19.01.2021 16:41:43,147;2;112.460;38,4;24,9
19.01.2021 16:41:43,155;2;112.460;38,5;24,9
19.01.2021 16:41:43,161;2;112.700;38,5;24,9
19.01.2021 16:46:15,852;2;112.700;38,5;24,9
19.01.2021 16:46:15,855;2;112.700;38,5;24,9
19.01.2021 16:46:15,860;2;112.860;38,5;24,9
19.01.2021 16:50:48,555;2;112.860;38,5;24,9
19.01.2021 16:50:48,564;2;112.860;38,6;24,9
19.01.2021 16:50:48,569;2;113.640;38,6;24,9
19.01.2021 16:54:22,000;2;113.640;38,6;24,9
